N,compute_latency_proxy,conservative_high_N_gate,contact_failure_rate,contact_feasibility_penalty,deployment_gate,energy_evaluations,energy_utility_rank_correlation,exact_expected_utility,exact_law_abs_error,gate_selected_N,high_n_regret,invalid_action_rate,jerk_smoothness_penalty,learned_model,low_energy_tail_contact_failure_rate,low_energy_tail_invalid_rate,low_energy_tail_real_utility,low_energy_tail_support_distance,marginal_utility_per_added_candidate,mc_ci_high,mc_ci_low,mc_mean_utility,model,oracle_minus_energy_gap,recovery_ge_95,repair_recovery_ratio,repair_recovery_ratio_reported,requested_N,seed,selected_energy,selected_real_utility,selected_score,success_rate,support_distance,support_distance_reduced,tail_rank_correlation,tail_rank_improved,task,utility_not_degraded,is_repair_model,source_repair_model
64,64.0,0,0.00021138473979312987,0.00021138473979312987,stop_early,64,0.9841774999258253,1.6312067715765468,0.0038182654985370323,64,0.017821864436035728,5.583336903609074e-12,0.032308600958680864,pytorch_mlp_ibc_ebm,0.000167569432577905,0.0,1.612596726649336,0.064783848332545,0.001154568796862765,1.6348974200992434,1.6198795920567761,1.6273885060780098,calibrated_torch,0.017821864436035728,0,0.8317059154514764,0.8317059154514764,64,3,-1.4571268803256623,1.6312067715765468,1.4571268803256623,0.999999988463619,0.055601439378239026,1,0.634981684981685,1,multimodal,1,1,
128,128.0,0,0.0001287466574819464,0.0001287466574819464,stop_early,128,0.9841774999258253,1.6555399693349258,0.0007867895109159306,128,0.01396842631358819,1.016168069153992e-21,0.025342138026444354,pytorch_mlp_ibc_ebm,0.000167569432577905,0.0,1.612596726649336,0.064783848332545,0.000380206214974671,1.6594082230691116,1.650098136578908,1.6547531798240098,calibrated_torch,0.01396842631358819,0,0.834128884525613,0.834128884525613,128,3,-1.4929402123064675,1.6555399693349258,1.4929402123064675,0.9999999999999973,0.04361509465910837,1,0.634981684981685,1,multimodal,1,1,
256,256.0,0,5.7090578967434945e-05,5.7090578967434945e-05,stop_early,256,0.9841774999258253,1.6708269964648452,0.00021250338864442497,256,0.012077757231292008,1.7286707799659406e-41,0.016827119639038306,pytorch_mlp_ibc_ebm,0.000167569432577905,0.0,1.612596726649336,0.064783848332545,0.00011942989945249588,1.6739848019779036,1.667244184174498,1.6706144930762008,calibrated_torch,0.012077757231292008,0,0.8115221871934882,0.8115221871934882,256,3,-1.523855029582923,1.6708269964648452,1.523855029582923,1.0,0.03456338941408505,1,0.634981684981685,1,multimodal,1,1,
512,512.0,0,3.5231702255473806e-05,3.5231702255473806e-05,stop_early,512,0.9841774999258253,1.681839556324035,0.0006635410589679314,512,0.009079292886219115,2.5111003289226043e-81,0.009584837806299734,pytorch_mlp_ibc_ebm,0.000167569432577905,0.0,1.612596726649336,0.064783848332545,4.301781194995975e-05,1.6836370935892717,1.6787149369408623,1.681176015265067,calibrated_torch,0.009079292886219115,0,0.789306050976161,0.789306050976161,512,3,-1.551526479580833,1.681839556324035,1.551526479580833,1.0,0.026207980119667254,1,0.634981684981685,1,multimodal,1,1,
1,1.0,0,0.17671250634143087,0.17671250634143087,stop_early,1,0.5143897793090733,0.38753529599351433,0.02629529737460612,1,-4.996003610813204e-16,0.21809895833333337,0.18972070834004895,pytorch_mlp_ibc_ebm,0.17671250634143085,0.21809895833333334,0.38753529599351383,0.436769384978185,4.996003610813204e-16,0.47277872090746115,0.24970127633035527,0.3612399986189082,value_shaped_torch,-4.996003610813204e-16,1,1.0,1.0,1,3,21.81091725728919,0.38753529599351433,-21.81091725728919,0.3984375000000009,0.43676938497818496,1,0.5143897793090733,1,multimodal,1,1,
2,2.0,0,0.1819525493208391,0.1819525493208391,stop_early,2,0.5143897793090733,0.5917738394640828,0.036428277737634795,2,0.34194306177736145,0.2195735507541236,0.07356982355067056,pytorch_mlp_ibc_ebm,0.2135498843981055,0.25390625,0.5733595211109294,0.37313536329412633,0.20423854347056847,0.6747848254226638,0.4359062980302322,0.555345561726448,value_shaped_torch,0.34194306177736145,0,0.1046076056821117,0.1046076056821117,2,3,10.246975571145658,0.5917738394640828,-10.246975571145658,0.5634774102105041,0.3673958472900437,1,0.7659517929531402,1,multimodal,1,1,
4,4.0,0,0.10694356800216792,0.10694356800216792,stop_early,4,0.5143897793090733,0.9273687079860001,0.058926288163973606,4,0.34092572307638214,0.13146011405434008,0.041181398177177565,pytorch_mlp_ibc_ebm,0.0031199190483323035,0.0078125,1.2734471890354084,0.17417360289524456,0.16779743426095867,1.0807083156626816,0.8918816766372659,0.9862949961499737,value_shaped_torch,0.34092572307638214,0,0.18016824105717066,0.18016824105717066,4,3,6.060660028555452,0.9273687079860001,-6.060660028555452,0.7428939625068233,0.27266823726476697,1,0.5080939947780679,0,multimodal,1,1,
8,8.0,0,0.02371106958201479,0.02371106958201479,stop_early,8,0.5143897793090733,1.2627149420555877,0.02293347116866773,8,0.19102765749856454,0.031128292845677058,0.029733705993580512,pytorch_mlp_ibc_ebm,0.0012424435584246706,0.0,1.3947114812505859,0.14126432557098453,0.08383655851739688,1.2968324867628847,1.1827304550109552,1.23978147088692,value_shaped_torch,0.19102765749856454,0,0.18114494989434485,0.18114494989434485,8,3,3.6618920724730075,1.2627149420555877,-3.6618920724730075,0.8939542086618808,0.1776540154213929,1,0.4472964083227084,1,multimodal,1,1,
16,16.0,0,0.0018344663037135232,0.0018344663037135232,stop_early,16,0.5143897793090733,1.4185721407987226,0.022677400079418097,16,0.1398484873868544,0.0020359837911460258,0.020438241559591612,pytorch_mlp_ibc_ebm,0.00015927052547011803,0.0,1.4899913271090837,0.11425205981867596,0.01948214984289187,1.4647680262601275,1.417731055496154,1.4412495408781407,value_shaped_torch,0.1398484873868544,0,0.05080769148793158,0.05080769148793158,16,3,2.1553293377436944,1.4185721407987226,-2.1553293377436944,0.9692274975433701,0.13357799119330283,1,0.349023331524688,0,multimodal,1,1,
32,32.0,0,0.00034147714914874633,0.00034147714914874633,stop_early,32,0.5143897793090733,1.4938905653422012,0.005076545805476895,32,0.12235977435306888,3.572139013371612e-05,0.014016628708780244,pytorch_mlp_ibc_ebm,8.278621451318304e-05,0.0,1.5161652195145172,0.1054032735073637,0.004707401533967412,1.5070625338880461,1.4705655051854025,1.4888140195367243,value_shaped_torch,0.12235977435306888,0,0.03514210919313816,0.03514210919313816,32,3,1.284889708082711,1.4938905653422012,-1.284889708082711,0.9940017666288445,0.11117429722537646,1,0.3707875457875458,1,multimodal,1,1,
64,64.0,0,0.00011642762093794494,0.00011642762093794494,stop_early,64,0.5143897793090733,1.547594376862465,0.0035556730192882746,64,0.10143425915011761,3.41601265621219e-08,0.009840672060801515,pytorch_mlp_ibc_ebm,8.278621451318304e-05,0.0,1.5161652195145172,0.1054032735073637,0.001678244110008241,1.559329149179047,1.5287482585073062,1.5440387038431767,value_shaped_torch,0.10143425915011761,0,0.04214366309454728,0.04214366309454728,64,3,0.7504608021818651,1.547594376862465,-0.7504608021818651,0.9993946165991007,0.0931045047868462,1,0.3707875457875458,1,multimodal,1,1,
128,128.0,0,8.307610147963127e-05,8.307610147963127e-05,stop_early,128,0.5143897793090733,1.5894165405927099,0.007288092155138592,128,0.08009185505580407,3.2889639909280776e-14,0.006842277100586258,pytorch_mlp_ibc_ebm,8.278621451318304e-05,0.0,1.5161652195145172,0.1054032735073637,0.0006534713082850772,1.59364517751465,1.5706117193604925,1.5821284484375713,value_shaped_torch,0.08009185505580407,0,0.04893185243094608,0.04893185243094608,128,3,0.4078348710914692,1.5894165405927099,-0.4078348710914692,0.9999897651654652,0.07659594461408872,1,0.3707875457875458,1,multimodal,1,1,
256,256.0,0,6.899289508355047e-05,6.899289508355047e-05,stop_early,256,0.5143897793090733,1.6230846376773758,0.004427804162013826,256,0.05982011601876147,2.0099555261929462e-26,0.005039719169248032,pytorch_mlp_ibc_ebm,8.278621451318304e-05,0.0,1.5161652195145172,0.1054032735073637,0.0002630320084739523,1.6363489713451167,1.6186759123336625,1.6275124418393896,value_shaped_torch,0.05982011601876147,0,0.06648524116409987,0.06648524116409987,256,3,0.19503246693966167,1.6230846376773758,-0.19503246693966167,0.9999999977998899,0.06039426778700192,1,0.3707875457875458,1,multimodal,1,1,
512,512.0,0,5.788835010002887e-05,5.788835010002887e-05,stop_early,512,0.5143897793090733,1.6532941879537741,0.0013501502671868781,512,0.0376246612564799,3.883445953147842e-51,0.004107347081536951,pytorch_mlp_ibc_ebm,8.278621451318304e-05,0.0,1.5161652195145172,0.1054032735073637,0.00011800605576718116,1.661860139544552,1.64742853689737,1.654644338220961,value_shaped_torch,0.0376246612564799,0,0.12688261518201913,0.12688261518201913,512,3,0.07658351626171031,1.6532941879537741,-0.07658351626171031,1.0,0.04284015676765983,1,0.3707875457875458,1,multimodal,1,1,
1,1.0,0,0.17671250634143038,0.17671250634143038,stop_early,1,0.510659394543709,0.38753529599351444,0.02629529737460623,1,-6.106226635438361e-16,0.2180989583333329,0.18972070834004875,pytorch_mlp_ibc_ebm,0.17671250634143085,0.21809895833333334,0.38753529599351383,0.436769384978185,6.106226635438361e-16,0.47277872090746115,0.24970127633035527,0.3612399986189082,support_penalized_torch,-6.106226635438361e-16,1,1.0,1.0,1,3,22.06047287669709,0.38753529599351444,-22.06047287669709,0.3984374999999999,0.43676938497818474,1,0.510659394543709,1,multimodal,1,1,
2,2.0,0,0.1843862169385562,0.1843862169385562,stop_early,2,0.510659394543709,0.5875276465314421,0.03316359233267019,2,0.34618925471000217,0.22218280368381044,0.07374289656964048,pytorch_mlp_ibc_ebm,0.22275135176932218,0.2643229166666667,0.5518178265932677,0.379012666167247,0.19999235053792763,0.6740046537252243,0.43472345467231943,0.5543640541987719,support_penalized_torch,0.34618925471000217,0,0.09348876959012994,0.09348876959012994,2,3,10.447062615009946,0.5875276465314421,-10.447062615009946,0.5638741387261283,0.3684200401299957,1,0.7740700123172545,1,multimodal,1,1,
4,4.0,0,0.11137668299439385,0.11137668299439385,stop_early,4,0.510659394543709,0.9203711739262828,0.06240134668963804,4,0.3479232571360995,0.13627607363723865,0.04124352329659512,pytorch_mlp_ibc_ebm,0.003082651418900338,0.0078125,1.2791971945400666,0.17251395620364587,0.16642176369742034,1.0787211836394317,0.8868238575924099,0.9827725206159208,support_penalized_torch,0.3479232571360995,0,0.16334111342164415,0.16334111342164415,4,3,6.251614548323485,0.9203711739262828,-6.251614548323485,0.7439939591679349,0.2744090905896545,1,0.5166538096368384,1,multimodal,1,1,
8,8.0,0,0.025821288060273152,0.025821288060273152,stop_early,8,0.510659394543709,1.2637928984064695,0.02943504970254729,8,0.18994970114768273,0.033499765803117365,0.030075464944010866,pytorch_mlp_ibc_ebm,0.0012972217363143074,0.0,1.4055918685800648,0.1378368203378807,0.08585543112004668,1.2932844678304933,1.175431229577351,1.2343578487039222,support_penalized_torch,0.18994970114768273,0,0.18576569441517252,0.18576569441517252,8,3,3.8464734862584673,1.2637928984064695,-3.8464734862584673,0.8972382597719853,0.17709032756710602,1,0.46246236063261265,1,multimodal,1,1,
16,16.0,0,0.0019405715914395153,0.0019405715914395153,stop_early,16,0.510659394543709,1.426527342612785,0.020087677857972608,16,0.13189328557279212,0.0021942107043298243,0.021003046317341997,pytorch_mlp_ibc_ebm,0.0001521177769040464,0.0,1.4946045488678237,0.11264040450092812,0.02034180552578943,1.4693123049601566,1.4239177359813584,1.4466150204707575,support_penalized_torch,0.13189328557279212,0,0.10480195710827588,0.10480195710827588,16,3,2.3160020174971496,1.426527342612785,-2.3160020174971496,0.9727350212974145,0.13099445359238865,1,0.3839663591969615,0,multimodal,1,1,
32,32.0,0,0.00033229412371969737,0.00033229412371969737,stop_early,32,0.510659394543709,1.5026303608457743,0.009656332036020343,32,0.11361997884949582,3.770691652262047e-05,0.014515494096392762,pytorch_mlp_ibc_ebm,8.342982768294154e-05,0.0,1.5285350736273873,0.10096951649028416,0.004756438639561836,1.5106046085263456,1.4753434490931623,1.492974028809754,support_penalized_torch,0.11361997884949582,0,0.10405904451968084,0.10405904451968084,32,3,1.4209167700723075,1.5026303608457743,-1.4209167700723075,0.9955265550420156,0.10820103846045888,1,0.3310897435897436,1,multimodal,1,1,
64,64.0,0,0.00010987394559175393,0.00010987394559175393,stop_early,64,0.510659394543709,1.5556570399297482,0.0057838179314118054,64,0.0933715960828343,3.8643049308504206e-08,0.01016623941861345,pytorch_mlp_ibc_ebm,8.342982768294154e-05,0.0,1.5285350736273873,0.10096951649028416,0.0016570837213741862,1.5647504966279757,1.5349959473686972,1.5498732219983364,support_penalized_torch,0.0933715960828343,0,0.11828039417572385,0.11828039417572385,64,3,0.8649047953592384,1.5556570399297482,-0.8649047953592384,0.999681126434182,0.09006633436583841,1,0.3310897435897436,1,multimodal,1,1,
128,128.0,0,7.986488617770547e-05,7.986488617770547e-05,stop_early,128,0.510659394543709,1.5976673279376676,0.00583425465208931,128,0.0718410677108463,4.0847960634825185e-14,0.007074436110912846,pytorch_mlp_ibc_ebm,8.342982768294154e-05,0.0,1.5285350736273873,0.10096951649028416,0.0006564107501237405,1.6027652189221517,1.580900927649005,1.5918330732855783,support_penalized_torch,0.0718410677108463,0,0.14690762076204203,0.14690762076204203,128,3,0.5015447998787455,1.5976673279376676,-0.5015447998787455,0.9999973018508339,0.07302312472363266,1,0.3310897435897436,1,multimodal,1,1,
256,256.0,0,6.557821133172435e-05,6.557821133172435e-05,stop_early,256,0.510659394543709,1.6332222664557536,0.0007084017499365824,256,0.0496824872403836,3.0465236607768624e-26,0.005206642885870671,pytorch_mlp_ibc_ebm,8.342982768294154e-05,0.0,1.5285350736273873,0.10096951649028416,0.00027777295717254687,1.6421639735598181,1.6256973628515623,1.6339306682056902,support_penalized_torch,0.0496824872403836,0,0.2246866408612727,0.2246866408612727,256,3,0.26724535806160576,1.6332222664557536,-0.26724535806160576,0.9999999998503076,0.055581124201962345,1,0.3310897435897436,1,multimodal,1,1,
512,512.0,0,5.304366793328159e-05,5.304366793328159e-05,stop_early,512,0.510659394543709,1.663624958730002,0.0039417152404475075,512,0.027293890480251992,8.928840644083072e-51,0.004221924166570616,pytorch_mlp_ibc_ebm,8.342982768294154e-05,0.0,1.5285350736273873,0.10096951649028416,0.00011876051669628285,1.6728186621364962,1.662314685804403,1.6675666739704496,support_penalized_torch,0.027293890480251992,0,0.3666183433472985,0.3666183433472985,512,3,0.126031536146236,1.663624958730002,-0.126031536146236,1.0,0.037745183911516086,1,0.3310897435897436,1,multimodal,1,1,
1,1.0,0,0.17671250634143087,0.17671250634143087,stop_early,1,0.9917991855088066,0.3875352959935137,0.02629529737460551,1,1.1102230246251565e-16,0.2180989583333336,0.1897207083400485,pytorch_mlp_ibc_ebm,0.17671250634143085,0.21809895833333334,0.38753529599351383,0.436769384978185,-1.1102230246251565e-16,0.47277872090746115,0.24970127633035527,0.3612399986189082,calibrated_support_penalized_torch,1.1102230246251565e-16,1,1.0,1.0,1,3,0.4883680647869044,0.3875352959935137,-0.4883680647869044,0.39843750000000033,0.4367693849781852,1,0.9917991855088066,1,multimodal,1,1,
2,2.0,0,0.04094714445456822,0.04094714445456822,stop_early,2,0.9917991855088066,0.9266782506833272,0.0122846526764262,2,0.007038650558117032,0.05924352010091159,0.1623750089632005,pytorch_mlp_ibc_ebm,0.002147319947739834,0.009114583333333334,1.1722332677417884,0.18851888279996745,0.5391429546898134,1.0116559608359352,0.8662698458835717,0.9389629033597534,calibrated_support_penalized_torch,0.007038650558117032,1,0.9815689953080472,0.9815689953080472,2,3,-0.36572513958926933,0.9266782506833272,0.36572513958926933,0.6369883219401047,0.26445477567923015,1,0.9805488786466449,1,multimodal,1,1,
4,4.0,0,0.0039226617125921615,0.0039226617125921615,stop_early,4,0.9917991855088066,1.2645791211127853,0.018211695325896393,4,0.003715309949597012,0.008890606818130089,0.12893846068249384,pytorch_mlp_ibc_ebm,0.0013746565350630225,0.0026041666666666665,1.420903783738279,0.12479898857479842,0.16895043521472902,1.3242265198429988,1.2413551130343645,1.2827908164386816,calibrated_support_penalized_torch,0.003715309949597012,1,0.9910657105497624,0.9910657105497624,4,3,-0.8276834883756692,1.2645791211127853,0.8276834883756692,0.8664535179785973,0.1651430013073252,1,0.9573535146315825,1,multimodal,1,1,
8,8.0,0,0.0012876912075156155,0.0012876912075156155,stop_early,8,0.9917991855088066,1.449586398820099,0.023582099485084385,8,0.004156200734053206,0.0017886939054807542,0.10406911073921603,pytorch_mlp_ibc_ebm,0.0008871528435476303,0.0,1.5461584198988063,0.08860892289626073,0.04625181942682843,1.4518396366241035,1.4001689620459257,1.4260042993350146,calibrated_support_penalized_torch,0.004156200734053206,1,0.9821841192793883,0.9821841192793883,8,3,-1.049942044767345,1.449586398820099,1.049942044767345,0.9809909030608865,0.11414282387605265,1,0.9158794048232645,1,multimodal,1,1,
16,16.0,0,0.0009489668599642371,0.0009489668599642371,stop_early,16,0.9917991855088066,1.5539438818060007,0.0016593982728323464,16,0.004476746379576291,0.0002066393528045639,0.08118106553937661,pytorch_mlp_ibc_ebm,0.0009800546713050727,0.0,1.6063711120138418,0.06537458383587251,0.013044685373237719,1.5684634719361568,1.5427430882215094,1.555603280078833,calibrated_support_penalized_torch,0.004476746379576291,1,0.9696150218707886,0.9696150218707886,16,3,-1.1879660292456447,1.5539438818060007,1.1879660292456447,0.9994459247396457,0.08240733568085121,1,0.8893651654910472,1,multimodal,1,1,
32,32.0,0,0.0006632143500652555,0.0006632143500652555,stop_early,32,0.9917991855088066,1.6120328378522804,0.0016705934684213553,32,0.004217501842989746,3.903736302913701e-06,0.06209322848282256,pytorch_mlp_ibc_ebm,0.00016995994511229134,0.0,1.6303709284020211,0.05420673411723178,0.003630559752892476,1.6210546257520135,1.6063522368893899,1.6137034313207017,calibrated_support_penalized_torch,0.004217501842989746,1,0.9667432376839858,0.9667432376839858,32,3,-1.2848252772736726,1.6120328378522804,1.2848252772736726,0.9999959019099321,0.06105267149448128,1,0.8500915750915751,1,multimodal,1,1,
64,64.0,0,0.00036309254688092333,0.00036309254688092333,stop_early,64,0.9917991855088066,1.6452379324760644,0.0014258285179062913,64,0.003790703536518114,1.0488826961291864e-09,0.04831073974945818,pytorch_mlp_ibc_ebm,0.00016995994511229134,0.0,1.6303709284020211,0.05420673411723178,0.0010376592069932522,1.6485650957538265,1.6390591121624898,1.6438121039581581,calibrated_support_penalized_torch,0.003790703536518114,1,0.9642039145925031,0.9642039145925031,64,3,-1.3581542529300368,1.6452379324760644,1.3581542529300368,0.9999999989509407,0.0459869657498756,1,0.8500915750915751,1,multimodal,1,1,
128,128.0,0,0.00016249154427809068,0.00016249154427809068,stop_early,128,0.9917991855088066,1.6656140328206466,0.00048059652305676437,128,0.0038943628278673703,3.996497956724303e-17,0.03548926263986295,pytorch_mlp_ibc_ebm,0.00016995994511229134,0.0,1.6303709284020211,0.05420673411723178,0.0003183765678840961,1.6692222946652502,1.6629669640221565,1.6660946293437033,calibrated_support_penalized_torch,0.0038943628278673703,1,0.9537555418327996,0.9537555418327996,128,3,-1.4160686399011635,1.6656140328206466,1.4160686399011635,1.0,0.035007404596298815,1,0.8500915750915751,1,multimodal,1,1,
256,256.0,0,6.916975316176677e-05,6.916975316176677e-05,stop_early,256,0.9917991855088066,1.678578739054686,0.00027168530050092343,256,0.004326014641451215,2.906585022153348e-32,0.02510388306566691,pytorch_mlp_ibc_ebm,0.00016995994511229134,0.0,1.6303709284020211,0.05420673411723178,0.00010128676745343318,1.6809638565969975,1.6767369921133763,1.678850424355187,calibrated_support_penalized_torch,0.004326014641451215,0,0.9324909615108713,0.9324909615108713,256,3,-1.463591597805208,1.678578739054686,1.463591597805208,1.0,0.02666978525029974,1,0.8500915750915751,1,multimodal,1,1,
512,512.0,0,3.818835217683168e-05,3.818835217683168e-05,stop_early,512,0.9917991855088066,1.6866298641751791,0.00013614269889883346,512,0.00428898503507491,7.710270025451748e-63,0.016947683919994017,pytorch_mlp_ibc_ebm,0.00016995994511229134,0.0,1.6303709284020211,0.05420673411723178,3.14497075019262e-05,1.6879051492287327,1.685082293723828,1.6864937214762803,calibrated_support_penalized_torch,0.00428898503507491,0,0.90046987076321,0.90046987076321,512,3,-1.5052451129804778,1.6866298641751791,1.5052451129804778,1.0,0.02059297664081653,1,0.8500915750915751,1,multimodal,1,1,
1,1.0,0,0.17671250634143082,0.17671250634143082,stop_early,1,0.9962853144424499,0.3875352959935136,0.026295297374605398,1,2.220446049250313e-16,0.21809895833333354,0.18972070834004867,pytorch_mlp_ibc_ebm,0.17671250634143085,0.21809895833333334,0.38753529599351383,0.436769384978185,-2.220446049250313e-16,0.47277872090746115,0.24970127633035527,0.3612399986189082,oracle_value_shaped_upper,2.220446049250313e-16,1,1.0,1.0,1,3,0.23644785455496775,0.3875352959935136,-0.23644785455496775,0.39843750000000033,0.4367693849781852,1,0.9962853144424499,1,multimodal,1,1,
2,2.0,0,0.036588306671571175,0.036588306671571175,stop_early,2,0.9962853144424499,0.9321811428891578,0.012353167444770663,2,0.001535758352286476,0.054260677761502035,0.15171289810183497,pytorch_mlp_ibc_ebm,0.00220601904377689,0.009114583333333334,1.1716763763014473,0.18990239700624834,0.5446458468956441,1.0154949233335815,0.8735736973342755,0.9445343103339284,oracle_value_shaped_upper,0.001535758352286476,1,0.9959785516892788,0.9959785516892788,2,3,-0.6312954982427503,0.9321811428891578,0.6312954982427503,0.6369255913628474,0.26824573348145087,1,0.9844490423398206,1,multimodal,1,1,
4,4.0,0,0.0033391200577594336,0.0033391200577594336,stop_early,4,0.9962853144424499,1.265697125382955,0.017301119751527372,4,0.0025973056794272864,0.008013655862916334,0.10981821777174035,pytorch_mlp_ibc_ebm,0.0013535752716316736,0.0026041666666666665,1.423144814826548,0.1258993314032927,0.1667579912468986,1.3239331626264992,1.2420633276424655,1.2829982451344824,oracle_value_shaped_upper,0.0025973056794272864,1,0.9937542005793444,0.9937542005793444,4,3,-1.0982025728458171,1.265697125382955,1.0982025728458171,0.8665563828968674,0.16694726999290166,1,0.9726944237224916,1,multimodal,1,1,
8,8.0,0,0.0011572965025134277,0.0011572965025134277,stop_early,8,0.9962853144424499,1.4509634660342796,0.02401687962191912,8,0.0027791335198725786,0.0017259184734069292,0.08585782023191321,pytorch_mlp_ibc_ebm,0.0008955615028225332,0.0,1.547362087593512,0.08946807903071818,0.04631658516283116,1.4525484148899985,1.4013447579347225,1.4269465864123605,oracle_value_shaped_upper,0.0027791335198725786,1,0.9880870259968367,0.9880870259968367,8,3,-1.3326303217447824,1.4509634660342796,1.3326303217447824,0.9812390701252292,0.11530072787671496,1,0.9664619672842688,1,multimodal,1,1,
16,16.0,0,0.0007085049472743844,0.0007085049472743844,stop_early,16,0.9962853144424499,1.5560372753111429,0.00022221779488296178,16,0.0023833528744341415,0.0002149259226214212,0.06572113397450612,pytorch_mlp_ibc_ebm,0.0004533503282260504,0.0,1.610266862183385,0.0660434249302732,0.013134226159607909,1.5690643243267224,1.5434546618853293,1.5562594931060258,oracle_value_shaped_upper,0.0023833528744341415,1,0.9838234917005226,0.9838234917005226,16,3,-1.469002012174474,1.5560372753111429,1.469002012174474,0.9994697360288982,0.08353700741222284,1,0.9433396635919696,1,multimodal,1,1,
32,32.0,0,0.00037401226051476515,0.00037401226051476515,stop_early,32,0.9962853144424499,1.6144987257705776,0.002135108822792775,32,0.0017516139246924745,4.764091574354021e-06,0.04913318087026487,pytorch_mlp_ibc_ebm,0.0001783519214598641,0.0,1.6306944956378915,0.05683366793482861,0.003653840653714671,1.623607223522961,1.6096604456637797,1.6166338345933704,oracle_value_shaped_upper,0.0017516139246924745,1,0.9861877931221902,0.9861877931221902,32,3,-1.5498075622321135,1.6144987257705776,1.5498075622321135,0.9999951219420782,0.06221473003036856,1,0.9430860805860806,1,multimodal,1,1,
64,64.0,0,0.00020627118234517916,0.00020627118234517916,stop_early,64,0.9962853144424499,1.647793107079937,0.002038766809699055,64,0.0012355289326455576,1.6144582278436053e-09,0.03608271445393531,pytorch_mlp_ibc_ebm,0.0001783519214598641,0.0,1.6306944956378915,0.05683366793482861,0.0010404494159174799,1.6503384761032251,1.6411702044372507,1.645754340270238,oracle_value_shaped_upper,0.0012355289326455576,1,0.9883327464755954,0.9883327464755954,64,3,-1.5994706358824815,1.647793107079937,1.5994706358824815,0.9999999983855256,0.04698466432948076,1,0.9430860805860806,1,multimodal,1,1,
128,128.0,0,0.00013562452086890876,0.00013562452086890876,stop_early,128,0.9962853144424499,1.66877112323381,0.000575258937781209,128,0.0007372724147038934,9.541497513823974e-17,0.02403531835499238,pytorch_mlp_ibc_ebm,0.0001783519214598641,0.0,1.6306944956378915,0.05683366793482861,0.0003277815024042667,1.6722157042766745,1.666477060066508,1.6693463821715913,oracle_value_shaped_upper,0.0007372724147038934,1,0.9912450984033565,0.9912450984033565,128,3,-1.6337651389959844,1.66877112323381,1.6337651389959844,1.0,0.035325796322222804,1,0.9430860805860806,1,multimodal,1,1,
256,256.0,0,6.267306746965225e-05,6.267306746965225e-05,stop_early,256,0.9962853144424499,1.6825288209335592,0.00011787981378597046,256,0.0003759327625780795,1.6681193130897444e-31,0.013148743660623437,pytorch_mlp_ibc_ebm,0.0001783519214598641,0.0,1.6306944956378915,0.05683366793482861,0.00010748201327928988,1.6845469436582272,1.680746457836463,1.6826467007473451,oracle_value_shaped_upper,0.0003759327625780795,1,0.9941334319364021,0.9941334319364021,256,3,-1.658396868616955,1.6825288209335592,1.658396868616955,1.0,0.026464101911512078,1,0.9430860805860806,1,multimodal,1,1,
512,512.0,0,3.5393305341627536e-05,3.5393305341627536e-05,stop_early,512,0.9962853144424499,1.6907943198202462,4.3242461090775564e-05,512,0.0001245293900078437,2.55687759620307e-61,0.005052812964089911,pytorch_mlp_ibc_ebm,0.0001783519214598641,0.0,1.6306944956378915,0.05683366793482861,3.228710502612125e-05,1.691712971599123,1.6897891831191878,1.6907510773591554,oracle_value_shaped_upper,0.0001245293900078437,1,0.9971101726446053,0.9971101726446053,512,3,-1.674645378216424,1.6907943198202462,1.674645378216424,1.0,0.019969970280990068,1,0.9430860805860806,1,multimodal,1,1,
1,1.0,0,0.17671250634143085,0.17671250634143085,collect_pilot_labels,1,0.0,0.38753529599351383,0.02629529737460562,1,0.0,0.21809895833333334,0.1897207083400488,pytorch_mlp_ibc_ebm,0.17671250634143085,0.21809895833333334,0.38753529599351383,0.436769384978185,0.0,0.47277872090746115,0.24970127633035527,0.3612399986189082,random,0.0,1,1.0,1.0,1,3,0.0,0.38753529599351383,0.0,0.3984375,0.436769384978185,1,0.0,0,multimodal,1,0,
2,2.0,0,0.17671250634143085,0.17671250634143085,collect_pilot_labels,2,0.0,0.38753529599351383,0.00967011703870091,2,0.5461816052479305,0.21809895833333334,0.1897207083400488,pytorch_mlp_ibc_ebm,0.17671250634143085,0.21809895833333334,0.38753529599351383,0.436769384978185,0.0,0.4748410669230113,0.31956975914141816,0.39720541303221474,random,0.5461816052479305,0,-0.43019967334137565,0.0,2,3,0.0,0.38753529599351383,0.0,0.3984375,0.436769384978185,0,0.0,0,multimodal,0,0,
4,4.0,0,0.17671250634143085,0.17671250634143085,collect_pilot_labels,4,0.0,0.38753529599351383,0.005486762891169228,4,0.8807591350688684,0.21809895833333334,0.1897207083400488,pytorch_mlp_ibc_ebm,0.17671250634143085,0.21809895833333334,0.38753529599351383,0.436769384978185,0.0,0.44035536652644885,0.32374169967824035,0.3820485331023446,random,0.8807591350688684,0,-1.1179813139142318,0.0,4,3,0.0,0.38753529599351383,0.0,0.3984375,0.436769384978185,0,0.0,0,multimodal,0,0,
