seed,model,N,requested_N,gate_selected_N,conservative_high_N_gate,selected_energy,selected_score,selected_real_utility,success_rate,exact_expected_utility,mc_mean_utility,mc_ci_low,mc_ci_high,exact_law_abs_error,low_energy_tail_real_utility,low_energy_tail_invalid_rate,low_energy_tail_contact_failure_rate,low_energy_tail_support_distance,tail_rank_correlation,energy_utility_rank_correlation,invalid_action_rate,contact_failure_rate,support_distance,jerk_smoothness_penalty,contact_feasibility_penalty,oracle_minus_energy_gap,high_n_regret,marginal_utility_per_added_candidate,compute_latency_proxy,energy_evaluations,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,deployment_gate,task,learned_model,is_repair_model,source_repair_model
3,value_shaped,512,512,512,0,-34.57693490243037,34.57693490243037,-1.2016896273764943,0.000959349162332385,-1.2016896273764943,-1.2158604213110091,-1.247555260467483,-1.1841655821545352,0.014170793934514814,-1.1695585939258537,0.921875,0.8415794308561775,0.8597801327272863,0.027014652014652016,-0.10876283354773354,0.9964105486995958,0.8250238500955163,0.8738067297254944,0.00017945137846481153,0.8250238500955163,2.8900726438377857,2.8900726438377857,0.00012065239934503334,512.0,512,0.04140720613959437,0.04140720613959437,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,1,1,1,0,415.0570791115995,-415.0570791115995,0.3520437222175218,0.3964843750000003,0.3520437222175218,0.3146463310993848,0.2003634215718923,0.42892924062687726,0.037397391118137,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,-0.10885259486944193,-0.10885259486944193,0.22721354166666688,0.19080840715525818,0.4556332829041161,0.19734377529945601,0.19080840715525818,7.216449660063518e-16,7.216449660063518e-16,-7.216449660063518e-16,1.0,1,1.0,1.0,1,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,2,2,2,0,105.71498359993151,-105.71498359993151,0.19462824514167282,0.4199892679850261,0.19462824514167282,0.15242900428076991,0.019582638793656182,0.28527536976788365,0.042199240860902903,0.1163948465566051,0.4270833333333333,0.3671923001791327,0.5133347130728011,-0.4039558000874839,-0.10885259486944193,0.36326132880316886,0.3125214263424103,0.4873924191546407,0.05255194258242682,0.3125214263424103,0.718523131198461,0.718523131198461,-0.15741547707584896,2.0,2,0.0038636449502367958,0.0038636449502367958,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,4,4,4,0,18.793298303937515,-18.793298303937515,-0.14712998392855395,0.36034507593150655,-0.14712998392855395,-0.0433838695963241,-0.1890236028299998,0.10225586363735162,0.10374611433222986,-0.3702847505201909,0.6328125,0.5588317064075099,0.6472316334091387,-0.3560062815774304,-0.10885259486944193,0.5313658731650746,0.4645999539413833,0.5843907024391254,0.016849088882057234,0.4645999539413833,1.4083507314610757,1.4083507314610757,-0.1708791145351134,4.0,4,0.007627611255716525,0.007627611255716525,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,8,8,8,0,-11.798271599402884,11.798271599402884,-0.5244315694155048,0.2537259349816411,-0.5244315694155048,-0.4374062573504255,-0.5807787998447979,-0.2940337148560531,0.08702531206507935,-0.7161849815070198,0.7604166666666666,0.6817360450637798,0.7405445990242553,-0.30151676477769035,-0.10885259486944193,0.6866505482825864,0.6093479924296273,0.6887280195071577,0.006490766505591541,0.6093479924296273,1.9748038249603213,1.9748038249603213,-0.09432539637173773,8.0,8,0.012948492545606642,0.012948492545606642,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,16,16,16,0,-23.71626615255681,23.71626615255681,-0.8403183460705406,0.15430403753457067,-0.8403183460705406,-0.704223680053858,-0.8344095828882084,-0.5740377772195077,0.13609466601668252,-1.0474478646159253,0.8854166666666666,0.7992196460406816,0.8271555862591328,-0.16166576234400434,-0.10885259486944193,0.804448342558485,0.7226174478845424,0.773726908550272,0.0031624703457417353,0.7226174478845424,2.3973409231813756,2.3973409231813756,-0.039485847081879466,16.0,16,0.017624764458997633,0.017624764458997633,0,1,0,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,32,32,32,0,-29.095972844119792,29.095972844119792,-1.0742466317914752,0.08302631308990856,-1.0742466317914752,-1.0994744763315107,-1.1852061095501514,-1.01374284311287,0.02522784454003557,-1.219570134523585,0.9375,0.8569654818245599,0.8741703286247048,0.06543040293040293,-0.10885259486944193,0.8866904742731143,0.803400294202103,0.8358236716155529,0.0016703044514500924,0.803400294202103,2.6920358256385857,2.6920358256385857,-0.014620517857558413,32.0,32,0.01844236225895257,0.01844236225895257,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,64,64,64,0,-31.844498629661466,31.844498629661466,-1.209039488072467,0.04062813748609666,-1.209039488072467,-1.2386996453928434,-1.2955569096508035,-1.1818423811348833,0.0296601573203763,-1.219570134523585,0.9375,0.8569654818245599,0.8741703286247048,0.06543040293040293,-0.10885259486944193,0.9335928073249656,0.8467625812159935,0.871517982573329,0.0009068668948601017,0.8467625812159935,2.8621784661408007,2.8621784661408007,-0.004212276758780997,64.0,64,0.015034856141738676,0.015034856141738676,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,128,128,128,0,-33.33980928936511,33.33980928936511,-1.2514073000965933,0.020622857423062142,-1.2514073000965933,-1.283520421140804,-1.3258387902667748,-1.2412020520148332,0.03211312104421071,-1.219570134523585,0.9375,0.8569654818245599,0.8741703286247048,0.06543040293040293,-0.10885259486944193,0.9561073082768968,0.856903698434627,0.8834454789579853,0.0005020833054786205,0.856903698434627,2.9244316181459937,2.9244316181459937,-0.000661997062876972,128.0,128,0.013448597847284346,0.013448597847284346,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,256,256,256,0,-34.15394712654894,34.15394712654894,-1.2609441147778022,0.007640707736406856,-1.2609441147778022,-1.2492005046468155,-1.2889643361822798,-1.2094366731113513,0.011743610130986681,-1.219570134523585,0.9375,0.8569654818245599,0.8741703286247048,0.06543040293040293,-0.10885259486944193,0.9797936354653315,0.8575203056392053,0.887601900206461,0.000267555738673532,0.8575203056392053,2.9441974238113735,2.9441974238113735,-7.450636469694474e-05,256.0,256,0.016611194201370454,0.016611194201370454,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,support_penalized,512,512,512,0,-34.56658552363886,34.56658552363886,-1.2484703657029779,0.0006851506218055989,-1.2484703657029779,-1.2512275289571324,-1.2827832440262998,-1.219671813887965,0.0027571632541545377,-1.219570134523585,0.9375,0.8569654818245599,0.8741703286247048,0.06543040293040293,-0.10885259486944193,0.9974352368877903,0.8491354443867491,0.8864855675056463,0.0001861084985971846,0.8491354443867491,2.9368533821642693,2.9368533821642693,4.872558232353261e-05,512.0,512,0.025890752341503124,0.025890752341503124,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,1,1,1,0,0.5754809810148714,-0.5754809810148714,0.35204372221752256,0.39648437500000044,0.35204372221752256,0.3146463310993848,0.2003634215718923,0.42892924062687726,0.03739739111813778,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.9871785652599612,0.9871785652599612,0.22721354166666663,0.19080840715525793,0.4556332829041161,0.19734377529945632,0.19080840715525793,-5.551115123125783e-17,-5.551115123125783e-17,5.551115123125783e-17,1.0,1,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,2,2,2,0,-0.3143472074786994,0.3143472074786994,0.9025963838079625,0.6316244337293843,0.9025963838079625,0.8858934059301631,0.807513413904286,0.9642733979560402,0.016702977877799396,1.1639695699756312,0.014322916666666666,0.002978398841226148,0.1908359041118295,0.972488091766513,0.9871785652599612,0.06949996948242176,0.04976162231896454,0.2741444094610954,0.159663108403626,0.04976162231896454,0.010554992532171403,0.010554992532171403,0.5505526615904399,2.0,2,0.985366912584933,0.985366912584933,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,4,4,4,0,-0.8057860711373799,0.8057860711373799,1.2555712039418923,0.855642448965048,1.2555712039418923,1.2679856009535868,1.2292432385154748,1.3067279633916988,0.012414397011694556,1.4180706273244754,0.018229166666666668,0.00339355832700918,0.12436829692778169,0.925034756366349,0.9871785652599612,0.018714253015113314,0.006093452736214603,0.167663127804628,0.11982377009905602,0.006093452736214603,0.005649543590629413,0.005649543590629413,0.1764874100669649,4.0,4,0.996019137177192,0.996019137177192,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,8,8,8,0,-1.0333747036093417,1.0333747036093417,1.4440424334634963,0.9667485025332849,1.4440424334634963,1.4553541786221191,1.4305151967698835,1.4801931604743548,0.011311745158622877,1.5398036910322404,0.010416666666666666,0.002638695725664379,0.08864991523468663,0.891642704066408,0.9871785652599612,0.015250705100476474,0.002943282069143447,0.11470407534958474,0.09381106175767344,0.002943282069143447,0.006329822081320158,0.006329822081320158,0.047117807380401,8.0,8,0.9968362121096203,0.9968362121096203,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,16,16,16,0,-1.1726435663536656,1.1726435663536656,1.550234808232584,0.9851601777063734,1.550234808232584,1.552779832563283,1.5386931867333866,1.5668664783931792,0.0025450243306988085,1.6052821830126083,0.020833333333333332,0.0025293033428961885,0.06466792929279848,0.849023331524688,0.9871785652599612,0.014423628510588754,0.0024899825586450807,0.0823284963857204,0.0713466830057321,0.0024899825586450807,0.006787768878250944,0.006787768878250944,0.013274046846135978,16.0,16,0.9972185282509922,0.9972185282509922,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,32,32,32,0,-1.269799331646616,1.269799331646616,1.6115970869793736,0.9862568792359556,1.6115970869793736,1.6129508231054017,1.6042258711247626,1.6216757750860409,0.0013537361260280711,1.6309447773658805,0.015625,0.002180911238594665,0.05242399189696934,0.8614468864468865,0.9871785652599612,0.013742767021825265,0.0019376534925123789,0.06006224412240986,0.05212242028486504,0.0019376534925123789,0.006192106867736635,0.006192106867736635,0.003835142421674348,32.0,32,0.9977422626653589,0.9977422626653589,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,64,64,64,0,-1.3381453620333021,1.3381453620333021,1.6478244036797205,0.9910051229800958,1.6478244036797205,1.648332868177946,1.643312483429016,1.6533532529268762,0.0005084644982256137,1.6309447773658805,0.015625,0.002180911238594665,0.05242399189696934,0.8614468864468865,0.9871785652599612,0.008994877019429283,0.0011782602640052742,0.04420754763041655,0.03960868982932959,0.0011782602640052742,0.005314574388613158,0.005314574388613158,0.001132103646885839,64.0,64,0.998171088704233,0.998171088704233,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,128,128,128,0,-1.3856512224813307,1.3856512224813307,1.668564139081497,0.9977305484960413,1.668564139081497,1.6700254668989356,1.667274857760321,1.6727760760375503,0.0014613278174386846,1.6309447773658805,0.015625,0.002180911238594665,0.05242399189696934,0.8614468864468865,0.9871785652599612,0.0022694515039587567,0.00036338311813824967,0.03391262634567521,0.029356809501658136,0.00036338311813824967,0.004460178967903516,0.004460178967903516,0.00032405836565275667,128.0,128,0.998495367172433,0.998495367172433,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,256,256,256,0,-1.418433519882848,1.418433519882848,1.6785594666975787,0.9999056539072092,1.6785594666975787,1.6792027939640721,1.677787147438396,1.6806184404897482,0.0006433272664934098,1.6309447773658805,0.015625,0.002180911238594665,0.05242399189696934,0.8614468864468865,0.9871785652599612,9.434609279079848e-05,5.583888525749813e-05,0.028323153809447145,0.021485745355602645,5.583888525749813e-05,0.004693842335992571,0.004693842335992571,7.808849700063902e-05,256.0,256,0.998432213827759,0.998432213827759,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,calibrated_support_penalized,512,512,512,0,-1.4412040959299368,1.4412040959299368,1.6828505409049852,0.9999998998330357,1.6828505409049852,1.6830477367969134,1.6819848518471503,1.6841106217466766,0.00019719589192823683,1.6309447773658805,0.015625,0.002180911238594665,0.05242399189696934,0.8614468864468865,0.9871785652599612,1.0016696422232478e-07,3.512249051803215e-05,0.026620346446165455,0.013834680533274964,3.512249051803215e-05,0.0055324755563062045,0.0055324755563062045,1.676200862268159e-05,512.0,512,0.9981649626656302,0.9981649626656302,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,1,1,1,0,0.3073753111007279,-0.3073753111007279,0.35204372221752234,0.39648437499999994,0.35204372221752234,0.3146463310993848,0.2003634215718923,0.42892924062687726,0.03739739111813756,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.9966169780061417,0.9966169780061417,0.22721354166666677,0.19080840715525796,0.455633282904116,0.1973437752994558,0.19080840715525796,1.6653345369377348e-16,1.6653345369377348e-16,-1.6653345369377348e-16,1.0,1,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,2,2,2,0,-0.5921727914388739,0.5921727914388739,0.9116706656710498,0.6330341762966581,0.9116706656710498,0.8915199998945762,0.814419349619825,0.9686206501693274,0.02015066577647362,1.1651231679370904,0.013020833333333334,0.0029440730814387014,0.1910999714107957,0.9856808207716552,0.9966169780061417,0.060094621446397475,0.04265459511686567,0.27932988669637226,0.15805535746892072,0.04265459511686567,0.0014807106690840621,0.0014807106690840621,0.5596269434535275,2.0,2,0.9979471924218717,0.9979471924218717,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,4,4,4,0,-1.0873756359092335,1.0873756359092335,1.258637669977591,0.8604682342903502,1.258637669977591,1.2675473125013506,1.2285769449501671,1.306517680052534,0.008909642523759587,1.4204753860633523,0.010416666666666666,0.0026728080158262162,0.12469873829826601,0.962689464582415,0.9966169780061417,0.013386927495665984,0.0046730882739141845,0.1690826846868571,0.1109416324232693,0.0046730882739141845,0.0025830775549307017,0.0025830775549307017,0.17348350215327057,4.0,4,0.998179874667414,0.998179874667414,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,8,8,8,0,-1.328313258009286,1.328313258009286,1.447303006912229,0.9751006377001402,1.447303006912229,1.4566444003078942,1.4315390030389012,1.4817497975768872,0.009341393395665198,1.541998590595006,0.005208333333333333,0.0014017095500216644,0.09025233971035067,0.9551938936060549,0.9966169780061417,0.007729475890367682,0.001958369701768751,0.11523886212850329,0.08494939598953083,0.001958369701768751,0.0030692486325873958,0.0030692486325873958,0.04716633423365951,8.0,8,0.9984659202847105,0.9984659202847105,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,16,16,16,0,-1.4684869733582024,1.4684869733582024,1.5540827097371697,0.9959837140030405,1.5540827097371697,1.5561540231394682,1.5424493972662916,1.5698586490126447,0.0020713134022984914,1.6098741576247113,0.0,0.0004302509373492198,0.06603386600168877,0.9572571893651655,0.9966169780061417,0.0036994039887936884,0.0011134720343272376,0.08330814750333956,0.061373442572114016,0.0011134720343272376,0.0029398673736653613,0.0029398673736653613,0.013347462853117581,16.0,16,0.9987953098886616,0.9987953098886616,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,32,32,32,0,-1.5545316701221394,1.5545316701221394,1.615770370091933,0.9991564492856387,1.615770370091933,1.617021646798389,1.6089648466464823,1.6250784469502955,0.0012512767064558616,1.6356894186793003,0.0,0.00014952704644492502,0.05494488319836166,0.9627747252747253,0.9966169780061417,0.0008434360110715097,0.0004584414562879023,0.061124942813232164,0.04245796198700569,0.0004584414562879023,0.002018823755177257,0.002018823755177257,0.00385547877217271,32.0,32,0.9992639058301993,0.9992639058301993,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,64,64,64,0,-1.6075281396602468,1.6075281396602468,1.6520732794861508,0.9999662067053664,1.6520732794861508,1.6517835108163061,1.647393135565927,1.6561738860666853,0.0002897686698446478,1.6356894186793003,0.0,0.00014952704644492502,0.05494488319836166,0.9627747252747253,0.9966169780061417,3.3793294617204344e-05,0.00017541676840880115,0.044583547308672304,0.031190104934480264,0.00017541676840880115,0.0010656985821828613,0.0010656985821828613,0.0011344659185693051,64.0,64,0.999633259781063,0.999633259781063,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,128,128,128,0,-1.6396022861542503,1.6396022861542503,1.6725910095895942,0.9999999633256484,1.6725910095895942,1.673542699591705,1.6711826622233072,1.675902736960103,0.0009516900021109276,1.6356894186793003,0.0,0.00014952704644492502,0.05494488319836166,0.9627747252747253,0.9966169780061417,3.667435147524048e-08,8.183940332638854e-05,0.03276153802654859,0.023678961005402656,8.183940332638854e-05,0.00043330845980626975,0.00043330845980626975,0.00032058953286630276,128.0,128,0.9998538242214542,0.9998538242214542,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,256,256,256,0,-1.657810610024136,1.657810610024136,1.6830758166900521,0.9999999999999727,1.6830758166900521,1.6836608541538436,1.6825846377948321,1.684737070512855,0.0005850374637914602,1.6356894186793003,0.0,0.00014952704644492502,0.05494488319836166,0.9627747252747253,0.9966169780061417,2.725644606261484e-14,4.168821855589563e-05,0.02534384884186793,0.0177815080513287,4.168821855589563e-05,0.00017749234351915888,0.00017749234351915888,8.191255547232781e-05,256.0,256,0.9999407159376202,0.9999407159376202,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle_value_shaped_upper,512,512,512,0,-1.6679125402570012,1.6679125402570012,1.6882592342996814,1.0,1.6882592342996814,1.688383475855692,1.6877083012587528,1.689058650452631,0.00012424155601054032,1.6356894186793003,0.0,0.00014952704644492502,0.05494488319836166,0.9627747252747253,0.9966169780061417,7.95383583577077e-27,3.528624520668495e-05,0.020496576051822184,0.01417012946518057,3.528624520668495e-05,0.00012378216161001987,0.00012378216161001987,2.0247725037614295e-05,512.0,512,0.9999589433544585,0.9999589433544585,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,random,1,1,1,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.3146463310993848,0.2003634215718923,0.42892924062687726,0.037397391118137724,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,0.0,0.0,0.0,1.0,1,1.0,1.0,1,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,2,2,2,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.3190911581070253,0.2397669357439855,0.39841538047006514,0.032952564110497184,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,0.5611076541226114,0.5611076541226114,0.0,2.0,2,0.2220991794155082,0.2220991794155082,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,4,4,4,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.34217536697026246,0.28626673774482947,0.39808399619569546,0.009868355247260041,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,0.9091770253149991,0.9091770253149991,0.0,4.0,4,0.35936258188523257,0.35936258188523257,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,8,8,8,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.3700145702339298,0.3279512996454605,0.4120778408223991,0.017970848016407304,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,1.0983285333272939,1.0983285333272939,0.0,8.0,8,0.4510306184348915,0.4510306184348915,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,16,16,16,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.3648687243850561,0.33736790784106624,0.3923695409290459,0.012825002167533572,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,1.2049788548933125,1.2049788548933125,0.0,16.0,16,0.5062273475785544,0.5062273475785544,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,32,32,32,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.3553823325181709,0.33572107092730596,0.37504359410903587,0.0033386103006484147,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,1.2657454716295877,1.2657454716295877,0.0,32.0,32,0.5384897469485005,0.5384897469485005,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,64,64,64,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.3407804884709437,0.32628677122221084,0.3552742057196766,0.011263233746578782,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,1.301095255850811,1.301095255850811,0.0,64.0,64,0.5522524220579639,0.5522524220579639,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,128,128,128,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.35216911289951064,0.3412754616597048,0.3630627641393165,0.00012539068198813563,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,1.3209805958318779,1.3209805958318779,0.0,128.0,128,0.5543697274547078,0.5543697274547078,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,256,256,256,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.3530926129044993,0.3458508860295832,0.36033433977941537,0.0010488906869767778,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,1.3312095868160487,1.3312095868160487,0.0,256.0,256,0.5553638505151443,0.5553638505151443,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,random,512,512,512,0,0.0,0.0,0.3520437222175225,0.396484375,0.3520437222175225,0.3470493006399922,0.34198217036698414,0.3521164309130002,0.004994421577530328,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.0,0.0,0.22721354166666666,0.19080840715525782,0.45563328290411614,0.19734377529945601,0.19080840715525782,1.3363392942437688,1.3363392942437688,0.0,512.0,512,0.5567567409262405,0.5567567409262405,0,1,1,1,collect_pilot_labels,multimodal,numpy_ibc_linear_feature_ebm,0,
3,oracle,1,1,1,0,-0.35204372221752256,0.35204372221752256,0.35204372221752256,0.396484375,0.35204372221752256,0.3146463310993848,0.2003634215718923,0.42892924062687726,0.03739739111813778,0.3520437222175225,0.22721354166666666,0.19080840715525782,0.45563328290411614,1.0,1.0,0.2272135416666666,0.19080840715525776,0.4556332829041162,0.19734377529945604,0.19080840715525776,-5.551115123125783e-17,-5.551115123125783e-17,5.551115123125783e-17,1.0,1,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle,2,2,2,0,-0.9131513763401339,0.9131513763401339,0.9131513763401339,0.6338776482476128,0.9131513763401339,0.8923337053902523,0.8151991449515217,0.9694682658289828,0.020817670949881628,1.1676105351113353,0.014322916666666666,0.0030221963319056132,0.18930554723015755,1.0,1.0,0.059763166639539865,0.041953247585462164,0.27922327971179506,0.16919246799192134,0.041953247585462164,0.0,0.0,0.5611076541226113,2.0,2,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle,4,4,4,0,-1.2612207475325217,1.2612207475325217,1.2612207475325217,0.8615827638087119,1.2612207475325217,1.2704062979225141,1.2317793740707055,1.3090332217743228,0.00918555038999247,1.423275625279435,0.010416666666666666,0.002525455633847482,0.12283574738116117,1.0,1.0,0.014551073987357336,0.004645158947372746,0.16742034999397698,0.1287925604727433,0.004645158947372746,0.0,0.0,0.1740346855961939,4.0,4,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle,8,8,8,0,-1.4503722555448162,1.4503722555448162,1.4503722555448162,0.9744368717454704,1.4503722555448162,1.4607494123150608,1.4365146956566506,1.484984128973471,0.010377156770244644,1.5464452101394361,0.010416666666666666,0.0017609125481757245,0.08534170235005989,1.0,1.0,0.009513286440331349,0.002175103125594786,0.11226699684630409,0.10722860625156463,0.002175103125594786,2.220446049250313e-16,2.220446049250313e-16,0.04728787700307363,8.0,8,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle,16,16,16,0,-1.5570225771108348,1.5570225771108348,1.5570225771108348,0.994586036693075,1.5570225771108348,1.5590704640318018,1.545646157134314,1.5724947709292896,0.0020478869209670236,1.6118642958086742,0.0,0.0004755017907345663,0.06283736679554483,1.0,1.0,0.005154081249086689,0.0013344548211420256,0.07971142168342471,0.08471587759497134,0.0013344548211420256,2.220446049250313e-16,2.220446049250313e-16,0.013331290195752327,16.0,16,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle,32,32,32,0,-1.6177891938471103,1.6177891938471103,1.6177891938471103,0.9985403134272319,1.6177891938471103,1.6196342876966037,1.61206193926181,1.6272066361313973,0.0018450938494933844,1.6377883194890295,0.0,0.0001533416133357925,0.05096206573215524,1.0,1.0,0.0014596184568936095,0.0005795144696282592,0.057919626308882616,0.06047604878672609,0.0005795144696282592,0.0,0.0,0.0037979135460172175,32.0,32,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
3,oracle,64,64,64,0,-1.6531389780683339,1.6531389780683339,1.6531389780683339,0.9999086202734405,1.6531389780683339,1.652741437028857,1.6484767397311517,1.657006134326562,0.0003975410394769785,1.6377883194890295,0.0,0.0001533416133357925,0.05096206573215524,1.0,1.0,9.137972655469944e-05,0.00020207826331223498,0.04237798553262567,0.04174701592423605,0.00020207826331223498,-2.220446049250313e-16,-2.220446049250313e-16,0.0011046807569132372,64.0,64,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
